"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2001","2001",33.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2002","2002",32.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2003","2003",32.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2004","2004",33,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2005","2005",32.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2006","2006",31.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2007","2007",31.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2008","2008",31.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2009","2009",29.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2010","2010",30.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2011","2011",31,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2012","2012",31,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2013","2013",30.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","JPN","Japan","2014","2014",30.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2000","2000",23.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2001","2001",24.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2002","2002",28.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2003","2003",28.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2004","2004",29.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2005","2005",28.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2006","2006",28.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2007","2007",30.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2008","2008",29.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2009","2009",29.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2010","2010",31.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2011","2011",30,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2012","2012",31,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","KOR","Korea","2013","2013",29.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2000","2000",40.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2001","2001",33.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2002","2002",35.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2003","2003",44.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2004","2004",37.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2005","2005",29.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2006","2006",26.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2007","2007",34.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2008","2008",37.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2009","2009",27.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2010","2010",36.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2011","2011",26.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2012","2012",24,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2013","2013",29.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","LUX","Luxembourg","2014","2014",29.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2000","2000",7.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2001","2001",7.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2002","2002",6.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2003","2003",7.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2004","2004",7.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2005","2005",8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2006","2006",7.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2007","2007",7.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2008","2008",8.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2009","2009",8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2010","2010",8.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2011","2011",8.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2012","2012",8.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2013","2013",9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","MEX","Mexico","2014","2014",9.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2000","2000",37.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2001","2001",35.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2002","2002",37.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2003","2003",36.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2004","2004",35.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2005","2005",35.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2006","2006",36.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2007","2007",36.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2008","2008",35.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2009","2009",35.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2010","2010",36.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2011","2011",34.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2012","2012",35.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2013","2013",32.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2014","2014",33.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2015","2015",32.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2000","2000",43,"B","Break"
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2001","2001",45.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2002","2002",42.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2003","2003",39.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2004","2004",39,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2005","2005",40.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2006","2006",36.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2007","2007",40.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2008","2008",42.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2009","2009",37.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2010","2010",35.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2011","2011",33.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NZL","New Zealand","2012","2012",35.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2000","2000",41.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2001","2001",42.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2002","2002",43.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2003","2003",39.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2004","2004",41.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2005","2005",35.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2006","2006",38.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2007","2007",35.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2008","2008",36.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2009","2009",35.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2010","2010",35.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2011","2011",34.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2012","2012",36.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2013","2013",32.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NOR","Norway","2014","2014",33.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2000","2000",36.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2001","2001",38.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2002","2002",38.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2003","2003",38.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2004","2004",38.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2005","2005",38.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2006","2006",39.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2007","2007",40.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2008","2008",41.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2009","2009",40.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2010","2010",41.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2011","2011",40.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2012","2012",41,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2013","2013",40.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","POL","Poland","2014","2014",40.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2000","2000",36.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2001","2001",40.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2002","2002",39,"B","Break"
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2003","2003",38.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2007","2007",41.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2008","2008",41.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2009","2009",41.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2010","2010",42.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2011","2011",40.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2012","2012",41.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2013","2013",40.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","PRT","Portugal","2014","2014",39.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2000","2000",62.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2001","2001",65.2,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2002","2002",61.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2003","2003",61.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2004","2004",61.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2005","2005",61.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2006","2006",61,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2007","2007",57.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2008","2008",60.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2009","2009",57.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2010","2010",58.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2012","2012",62.3,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2013","2013",66.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SVK","Slovak Republic","2014","2014",56.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2000","2000",37.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2001","2001",38.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2002","2002",37.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2003","2003",37.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2004","2004",38.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2005","2005",37.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2006","2006",37.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2007","2007",37.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2008","2008",37.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2009","2009",38.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2010","2010",39.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2011","2011",39.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2012","2012",40,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2013","2013",38.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","ESP","Spain","2014","2014",37.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2000","2000",28.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2001","2001",29.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2002","2002",29.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2003","2003",29.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2004","2004",27.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2005","2005",28.7,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2006","2006",28.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2007","2007",27.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2008","2008",27.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2009","2009",27.6,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2010","2010",26.4,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2011","2011",26.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2012","2012",27.1,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2013","2013",27,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2014","2014",26.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","SWE","Sweden","2015","2015",27.8,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHE","Switzerland","2000","2000",31.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHE","Switzerland","2001","2001",28.9,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHE","Switzerland","2002","2002",25.5,,
"CICDNCRA","Malignant neoplasms of colon, rectum and anus","TXCMHOTH","Deaths per 100 000 males (standardised rates)","CHE","Switzerland","2003","2003",25.9,,
